MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Location,WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow
6.2,19.7,0.0,3.0,11.7,39.0,30.0,13.0,59.0,49.0,1022.9,1019.6,6.0,3.0,12.7,18.7,MountGambier,ESE,ESE,ESE,No,No
7.4,25.8,0.0,4.8,7.0,48.0,26.0,24.0,68.0,35.0,1017.2,1013.0,6.0,7.0,16.8,24.5,MountGambier,N,NNE,NNW,No,No
12.5,22.8,0.8,4.2,6.9,50.0,24.0,20.0,56.0,89.0,1005.8,1006.1,6.0,8.0,20.7,18.8,MountGambier,NW,NNW,NNW,No,Yes
11.6,16.6,3.4,4.8,6.1,50.0,30.0,31.0,84.0,65.0,1013.9,1017.1,6.0,6.0,13.4,14.7,MountGambier,S,SSW,S,Yes,Yes
9.6,15.0,1.4,1.8,2.9,43.0,24.0,30.0,62.0,53.0,1024.8,1025.5,8.0,7.0,11.5,13.3,MountGambier,SSW,SW,S,Yes,No
9.3,15.7,0.0,3.8,1.7,31.0,17.0,24.0,60.0,59.0,1029.4,1027.1,8.0,7.0,11.6,14.7,MountGambier,SSW,SSW,SW,No,No
10.8,16.0,0.0,2.6,0.6,39.0,17.0,20.0,86.0,67.0,1025.0,1022.2,8.0,7.0,11.9,15.7,MountGambier,SW,SW,WSW,No,No
11.1,15.2,0.2,0.8,0.0,44.0,20.0,28.0,93.0,92.0,1018.8,1017.6,8.0,8.0,13.0,13.3,MountGambier,SW,SW,WSW,No,Yes
10.6,18.1,3.0,1.6,6.4,33.0,19.0,24.0,89.0,58.0,1018.8,1018.9,8.0,7.0,12.6,16.4,MountGambier,SW,SW,SSW,Yes,No
7.3,24.0,0.0,1.4,11.6,22.0,13.0,13.0,69.0,33.0,1020.5,1016.6,2.0,1.0,14.4,23.0,MountGambier,NE,E,NNE,No,No
10.4,32.0,0.0,6.6,12.0,46.0,15.0,28.0,44.0,20.0,1012.2,1008.1,2.0,2.0,22.4,30.9,MountGambier,N,N,NNW,No,No
16.9,20.8,0.0,8.0,5.4,59.0,33.0,28.0,77.0,67.0,1008.1,1010.0,8.0,8.0,17.1,18.7,MountGambier,W,WNW,W,No,No
6.4,28.2,0.0,4.2,8.9,69.0,17.0,22.0,80.0,24.0,1011.7,1008.3,2.0,5.0,15.8,27.5,MountGambier,NW,NNE,NW,No,Yes
15.7,26.3,11.2,6.6,7.4,37.0,20.0,19.0,88.0,53.0,1009.2,1007.4,6.0,4.0,19.2,25.4,MountGambier,NNW,NNW,NNW,Yes,No
14.5,26.9,0.0,5.2,8.2,61.0,26.0,20.0,68.0,64.0,1004.3,1005.0,2.0,6.0,23.3,20.0,MountGambier,W,N,SW,No,Yes
8.3,18.7,12.0,6.0,11.7,54.0,24.0,33.0,66.0,46.0,1015.0,1017.9,6.0,4.0,15.4,18.1,MountGambier,W,WNW,W,Yes,No
7.1,21.4,0.0,5.0,8.3,39.0,15.0,20.0,79.0,45.0,1023.4,1019.9,6.0,7.0,13.9,19.6,MountGambier,NW,NNW,NW,No,No
8.6,22.9,0.0,3.8,9.2,31.0,6.0,13.0,72.0,56.0,1019.6,1017.4,5.0,4.0,16.2,21.8,MountGambier,SSW,WNW,S,No,No
13.8,26.1,0.0,4.6,3.3,39.0,15.0,20.0,63.0,57.0,1010.8,1006.8,7.0,6.0,18.8,22.4,MountGambier,NNW,NNE,NNW,No,No
10.8,20.2,0.2,6.2,5.5,65.0,24.0,35.0,73.0,62.0,1008.9,1011.9,7.0,6.0,17.1,16.8,MountGambier,WNW,WNW,WNW,No,No
8.1,23.5,0.0,4.6,7.8,54.0,24.0,31.0,68.0,63.0,1014.6,1014.7,1.0,6.0,16.1,19.1,MountGambier,W,NNW,W,No,No
4.3,20.1,0.2,3.2,13.6,35.0,15.0,22.0,56.0,41.0,1021.9,1019.4,2.0,1.0,15.2,19.3,MountGambier,SSW,SSW,S,No,No
6.9,29.5,0.0,6.4,9.0,46.0,22.0,24.0,54.0,33.0,1015.6,1011.0,6.0,4.0,17.0,29.4,MountGambier,N,NNE,N,No,No
13.5,33.4,0.0,5.4,7.8,70.0,22.0,35.0,55.0,31.0,1009.2,1006.7,7.0,4.0,21.8,30.6,MountGambier,NW,NNE,WNW,No,Yes
14.5,19.5,6.8,7.2,5.8,37.0,15.0,20.0,85.0,54.0,1012.9,1013.5,8.0,6.0,15.5,17.9,MountGambier,SW,SSW,SW,Yes,No
6.5,19.0,0.2,4.4,11.6,59.0,35.0,37.0,56.0,51.0,1015.4,1016.4,3.0,5.0,15.6,17.1,MountGambier,W,W,W,No,No
7.4,20.9,0.0,5.8,9.9,46.0,17.0,30.0,53.0,48.0,1017.9,1015.2,7.0,7.0,15.3,18.1,MountGambier,NW,WNW,WNW,No,No
8.2,18.4,0.8,4.4,8.0,41.0,19.0,24.0,66.0,50.0,1013.0,1013.0,5.0,7.0,15.3,16.3,MountGambier,SW,WSW,SW,No,No
6.1,19.7,0.0,3.4,11.2,46.0,30.0,31.0,64.0,46.0,1024.4,1025.3,7.0,6.0,14.2,16.9,MountGambier,SSE,SSE,SSE,No,No
10.1,23.0,0.0,4.4,10.2,48.0,30.0,33.0,55.0,47.0,1027.6,1022.7,5.0,2.0,14.6,21.5,MountGambier,S,SE,SSE,No,No
10.2,23.9,0.0,4.8,5.1,39.0,15.0,22.0,87.0,55.0,1018.4,1013.8,8.0,6.0,14.4,22.5,MountGambier,W,SE,ESE,No,Yes
10.8,20.4,13.2,4.2,0.9,43.0,22.0,24.0,89.0,79.0,1009.4,1008.3,8.0,7.0,17.1,17.3,MountGambier,SW,SW,SW,Yes,Yes
11.8,20.0,3.2,1.8,2.4,37.0,11.0,17.0,87.0,63.0,1012.8,1010.7,8.0,6.0,13.8,18.5,MountGambier,NW,W,N,Yes,No
9.9,21.2,0.0,4.0,1.2,28.0,11.0,11.0,92.0,63.0,1013.3,1010.4,8.0,8.0,13.4,21.1,MountGambier,SE,NE,SSE,No,No
13.1,26.3,0.2,1.6,1.6,57.0,15.0,24.0,68.0,47.0,1003.9,1002.3,8.0,8.0,19.7,24.3,MountGambier,NNW,W,NW,No,Yes
9.6,16.8,21.4,8.6,11.6,56.0,28.0,33.0,57.0,37.0,1013.1,1018.0,6.0,5.0,13.2,16.8,MountGambier,W,WSW,WSW,Yes,No
7.4,19.7,0.4,5.2,9.2,39.0,20.0,26.0,62.0,46.0,1026.3,1026.9,7.0,5.0,14.7,17.5,MountGambier,SW,SSW,SSE,No,No
7.0,20.0,0.0,4.8,6.2,39.0,15.0,26.0,63.0,52.0,1027.1,1022.7,8.0,4.0,14.3,19.4,MountGambier,S,SE,SSE,No,No
11.9,19.5,0.0,5.6,3.4,44.0,11.0,28.0,64.0,46.0,1022.2,1021.2,6.0,6.0,15.5,18.7,MountGambier,S,S,S,No,No
9.6,17.9,0.0,4.0,5.4,52.0,28.0,30.0,57.0,44.0,1025.7,1024.0,7.0,3.0,13.1,16.8,MountGambier,SSE,SSE,SSE,No,No
6.3,23.5,0.0,4.4,13.6,41.0,30.0,17.0,52.0,30.0,1023.1,1018.6,1.0,1.0,14.9,21.9,MountGambier,ESE,E,E,No,No
8.6,25.4,0.0,8.0,13.6,33.0,13.0,22.0,68.0,48.0,1016.9,1014.0,1.0,1.0,15.1,23.8,MountGambier,SSW,E,SSW,No,No
7.6,28.1,0.0,5.2,13.3,39.0,6.0,22.0,60.0,38.0,1012.5,1009.5,5.0,1.0,18.3,26.7,MountGambier,SW,ENE,SW,No,No
10.1,30.1,0.0,6.2,10.3,33.0,0.0,19.0,75.0,42.0,1007.9,1005.7,4.0,6.0,19.1,27.7,MountGambier,SSW,N,S,No,No
15.4,23.9,0.2,4.8,1.4,30.0,11.0,15.0,86.0,57.0,1008.7,1008.0,8.0,8.0,18.2,22.4,MountGambier,SE,SSW,SE,No,No
16.0,24.7,0.0,1.8,0.2,41.0,13.0,20.0,69.0,77.0,1005.7,1004.1,7.0,8.0,21.4,21.2,MountGambier,SSW,WNW,W,No,No
10.2,20.6,0.6,1.0,12.3,39.0,13.0,28.0,79.0,48.0,1010.7,1009.8,7.0,6.0,14.6,18.4,MountGambier,SW,SW,SSW,No,No
9.6,19.8,0.0,5.0,6.5,50.0,13.0,26.0,81.0,59.0,1011.6,1011.1,7.0,7.0,13.0,17.7,MountGambier,WSW,WNW,SW,No,No
7.4,19.8,0.0,3.6,8.8,37.0,24.0,22.0,61.0,40.0,1018.1,1017.8,7.0,6.0,13.8,17.6,MountGambier,SSW,SSW,S,No,No
6.7,20.8,0.0,4.0,10.6,44.0,19.0,24.0,52.0,43.0,1020.8,1018.6,7.0,2.0,14.3,19.3,MountGambier,SE,SE,S,No,No
7.3,24.2,0.0,7.0,12.9,50.0,24.0,31.0,59.0,41.0,1019.4,1016.7,4.0,1.0,16.1,23.6,MountGambier,S,ESE,SSE,No,No
8.7,28.0,0.0,4.2,12.8,41.0,22.0,26.0,62.0,42.0,1018.7,1015.2,0.0,1.0,18.8,27.1,MountGambier,S,SE,SSE,No,No
14.6,31.5,0.0,4.8,2.7,54.0,20.0,37.0,57.0,86.0,1012.0,1010.9,8.0,8.0,22.2,20.4,MountGambier,NE,ENE,NE,No,Yes
17.2,26.2,17.6,4.0,6.4,56.0,28.0,31.0,95.0,53.0,1002.5,1000.4,5.0,7.0,19.2,24.3,MountGambier,NNW,NNE,NNW,Yes,Yes
14.1,19.9,10.4,5.8,5.5,46.0,26.0,31.0,87.0,54.0,1008.9,1011.2,7.0,7.0,15.4,17.8,MountGambier,W,WNW,WSW,Yes,No
10.3,23.6,0.0,3.0,6.9,35.0,13.0,20.0,66.0,52.0,1017.8,1017.6,7.0,6.0,17.2,22.8,MountGambier,S,SSE,SSE,No,No
9.4,22.3,0.0,5.6,9.9,50.0,24.0,19.0,60.0,47.0,1020.5,1017.7,2.0,1.0,16.6,21.6,MountGambier,S,SE,SE,No,No
11.2,27.7,0.0,4.8,11.6,39.0,20.0,28.0,75.0,47.0,1015.8,1012.9,5.0,6.0,17.0,26.2,MountGambier,W,E,W,No,No
13.7,25.9,0.0,5.4,7.5,37.0,11.0,22.0,89.0,58.0,1012.8,1012.0,8.0,0.0,17.2,24.5,MountGambier,SSW,SSE,SSW,No,No
13.0,31.6,0.0,5.0,7.5,41.0,9.0,15.0,83.0,34.0,1011.8,1008.3,4.0,1.0,19.0,31.1,MountGambier,SE,SSW,SE,No,No
15.1,25.2,0.0,4.8,10.5,44.0,26.0,28.0,77.0,61.0,1006.1,1004.5,8.0,2.0,19.4,24.0,MountGambier,S,SSE,S,No,No
12.0,21.9,0.0,6.0,9.7,50.0,28.0,24.0,58.0,51.0,1012.0,1011.7,8.0,6.0,15.5,19.2,MountGambier,SW,SSW,WSW,No,No
10.2,22.9,0.0,4.4,9.7,41.0,20.0,24.0,50.0,50.0,1016.4,1016.1,4.0,6.0,17.5,20.6,MountGambier,S,SSW,S,No,No
8.4,23.5,0.0,5.0,7.1,39.0,13.0,19.0,56.0,36.0,1018.8,1017.4,2.0,1.0,17.7,21.8,MountGambier,SSE,S,SSW,No,No
10.1,24.2,0.0,7.8,10.3,37.0,13.0,26.0,68.0,48.0,1019.7,1018.2,8.0,2.0,16.7,21.9,MountGambier,SSW,SE,S,No,No
10.3,30.7,0.0,4.0,13.0,33.0,20.0,20.0,60.0,31.0,1018.6,1015.9,1.0,1.0,18.4,30.2,MountGambier,SSW,E,SSW,No,No
11.6,33.9,0.0,7.6,14.0,37.0,11.0,24.0,41.0,24.0,1015.7,1014.4,0.0,1.0,25.0,31.6,MountGambier,SSW,N,SSW,No,No
11.3,36.2,0.0,8.6,12.5,35.0,11.0,22.0,49.0,21.0,1012.8,1010.5,1.0,2.0,24.0,34.9,MountGambier,SSW,E,S,No,No
17.0,41.7,0.0,10.2,11.2,70.0,28.0,43.0,19.0,10.0,1008.5,1007.1,8.0,6.0,31.5,39.7,MountGambier,WNW,N,NNW,No,No
17.5,33.7,0.0,14.0,12.4,46.0,19.0,33.0,74.0,33.0,1012.6,1011.4,5.0,2.0,20.6,30.7,MountGambier,WSW,NE,WNW,No,No
14.3,23.2,0.0,10.6,13.2,52.0,28.0,24.0,48.0,41.0,1020.8,1021.0,4.0,6.0,17.2,20.4,MountGambier,W,SW,S,No,No
5.9,21.8,0.0,5.8,11.9,54.0,11.0,28.0,50.0,32.0,1020.8,1019.6,6.0,6.0,16.7,20.8,MountGambier,SSW,SSW,SSW,No,No
5.3,26.0,0.0,6.2,10.1,37.0,13.0,19.0,54.0,23.0,1019.5,1013.3,2.0,7.0,17.0,24.1,MountGambier,SSW,E,ENE,No,No
12.5,25.7,0.4,7.2,1.4,28.0,15.0,11.0,48.0,36.0,1005.3,1001.3,8.0,8.0,18.3,23.9,MountGambier,NE,NE,SE,No,Yes
15.3,20.8,2.0,2.0,8.9,70.0,35.0,37.0,65.0,46.0,1002.1,1003.7,7.0,5.0,18.7,20.0,MountGambier,WNW,NW,WNW,Yes,Yes
10.7,21.0,1.8,8.0,8.4,59.0,31.0,33.0,69.0,54.0,1010.9,1011.8,7.0,7.0,15.6,17.8,MountGambier,W,W,WNW,Yes,Yes
9.1,18.1,1.4,5.4,5.7,59.0,26.0,30.0,60.0,67.0,1014.0,1012.5,7.0,7.0,15.0,14.9,MountGambier,W,W,NW,Yes,Yes
11.3,19.1,4.0,3.0,11.3,70.0,28.0,33.0,80.0,39.0,1015.0,1018.6,4.0,5.0,13.4,16.7,MountGambier,SSW,SW,S,Yes,No
10.2,21.6,0.2,4.6,4.1,39.0,17.0,24.0,65.0,58.0,1023.2,1022.6,7.0,7.0,15.8,18.8,MountGambier,W,SW,SW,No,No
13.8,21.1,0.0,2.8,5.8,48.0,22.0,24.0,59.0,43.0,1022.5,1021.3,8.0,5.0,16.2,18.9,MountGambier,SSE,SSW,S,No,No
11.5,22.0,0.0,5.0,10.1,46.0,20.0,30.0,55.0,46.0,1022.7,1021.3,8.0,7.0,15.5,19.3,MountGambier,SSE,SSE,SE,No,No
11.2,26.2,0.0,7.2,11.2,41.0,26.0,17.0,61.0,33.0,1021.1,1017.3,6.0,1.0,16.0,26.2,MountGambier,SE,SE,SSE,No,No
9.5,36.5,0.0,7.2,13.3,56.0,24.0,26.0,52.0,10.0,1013.9,1010.2,1.0,1.0,21.8,35.2,MountGambier,N,NNE,N,No,No
17.3,38.1,0.0,12.0,6.1,70.0,37.0,24.0,26.0,21.0,1010.6,1008.3,7.0,7.0,30.3,34.3,MountGambier,N,N,WNW,No,No
15.0,24.5,0.2,11.2,10.0,41.0,22.0,26.0,91.0,32.0,1017.4,1017.2,8.0,1.0,15.7,24.2,MountGambier,SSW,S,S,No,No
9.2,25.1,0.0,4.8,12.6,43.0,24.0,26.0,63.0,45.0,1020.1,1019.0,5.0,1.0,17.7,23.7,MountGambier,S,SSE,SSE,No,No
9.6,25.2,0.0,5.4,13.6,48.0,26.0,31.0,60.0,43.0,1018.3,1016.6,1.0,1.0,18.0,24.1,MountGambier,SE,SE,SSE,No,No
14.5,26.6,0.0,8.0,11.4,48.0,31.0,28.0,56.0,36.0,1019.1,1016.7,5.0,0.0,18.0,25.3,MountGambier,SSE,SE,SE,No,No
13.5,36.1,0.0,7.2,13.1,43.0,19.0,11.0,65.0,23.0,1017.1,1014.5,0.0,3.0,22.3,35.3,MountGambier,S,ENE,ENE,No,No
19.0,37.7,0.0,9.6,13.1,44.0,28.0,22.0,33.0,16.0,1016.5,1013.6,1.0,1.0,28.3,36.9,MountGambier,NNE,NNE,ENE,No,No
17.3,36.9,0.0,12.0,13.3,44.0,17.0,35.0,25.0,24.0,1013.8,1011.9,1.0,1.0,29.9,34.4,MountGambier,SSW,N,SSW,No,No
17.2,25.7,0.0,8.4,8.7,52.0,30.0,33.0,82.0,48.0,1016.7,1015.7,8.0,0.0,18.4,23.7,MountGambier,S,SSE,SSE,No,No
12.0,26.6,0.0,5.8,13.0,54.0,28.0,33.0,65.0,40.0,1019.4,1017.6,2.0,1.0,19.1,26.0,MountGambier,S,SE,SSE,No,No
13.7,31.9,0.0,8.0,13.2,39.0,22.0,15.0,62.0,29.0,1017.0,1012.1,1.0,0.0,19.7,31.9,MountGambier,W,SE,SSE,No,No
17.1,37.5,0.0,6.0,11.3,44.0,17.0,20.0,57.0,31.0,1010.7,1006.5,1.0,5.0,25.2,34.8,MountGambier,SSE,NE,S,No,No
21.5,35.6,0.0,8.6,9.6,48.0,19.0,24.0,55.0,28.0,1005.0,998.8,0.0,8.0,27.5,33.7,MountGambier,NNE,N,NE,No,Yes
18.3,22.2,1.8,9.8,5.6,61.0,28.0,35.0,94.0,59.0,993.8,998.6,8.0,7.0,18.3,21.1,MountGambier,W,W,SW,Yes,Yes
12.2,20.6,2.0,2.2,5.9,52.0,26.0,30.0,59.0,45.0,1017.8,1019.1,7.0,7.0,14.6,17.0,MountGambier,S,S,S,Yes,No
12.9,22.2,0.0,5.2,7.1,50.0,17.0,30.0,71.0,48.0,1019.7,1016.7,7.0,7.0,15.2,19.8,MountGambier,SSE,SE,SSE,No,No
9.9,26.7,0.0,5.2,11.9,48.0,26.0,26.0,67.0,44.0,1014.0,1009.7,6.0,2.0,17.4,25.0,MountGambier,S,SE,S,No,No
11.8,29.3,0.0,4.8,12.7,39.0,9.0,30.0,73.0,40.0,1007.8,1004.4,6.0,3.0,18.0,26.8,MountGambier,W,ESE,SSW,No,No
13.9,27.7,0.0,6.0,6.6,33.0,7.0,20.0,84.0,29.0,1003.1,999.9,8.0,7.0,17.8,26.8,MountGambier,WNW,SW,NW,No,Yes
15.5,18.9,1.2,5.6,7.2,80.0,31.0,50.0,91.0,65.0,992.0,996.4,8.0,6.0,15.6,17.7,MountGambier,WNW,NW,W,Yes,Yes
9.7,20.5,2.2,4.8,8.7,52.0,20.0,31.0,74.0,86.0,1007.9,1008.1,7.0,7.0,14.6,15.1,MountGambier,WSW,NNW,WSW,Yes,No
10.6,20.2,0.2,4.2,3.0,37.0,20.0,20.0,50.0,45.0,1013.0,1013.9,7.0,7.0,15.8,18.1,MountGambier,SW,SW,SW,No,No
9.2,21.7,0.0,4.0,2.6,37.0,6.0,24.0,61.0,33.0,1017.8,1016.7,7.0,7.0,14.1,19.4,MountGambier,SSE,ENE,SSE,No,No
5.5,20.9,0.0,2.6,3.9,46.0,19.0,26.0,47.0,40.0,1016.2,1014.8,7.0,7.0,17.4,19.2,MountGambier,SE,SE,S,No,Yes
13.1,23.1,4.0,2.8,4.9,52.0,28.0,33.0,90.0,60.0,1013.5,1013.7,8.0,8.0,16.1,20.0,MountGambier,SSE,SSE,S,Yes,No
13.3,22.4,0.0,3.2,9.9,48.0,30.0,30.0,67.0,47.0,1018.9,1017.6,7.0,6.0,16.8,21.0,MountGambier,S,S,S,No,No
11.9,24.4,0.0,5.6,8.7,41.0,17.0,26.0,84.0,49.0,1020.3,1018.1,7.0,6.0,16.5,22.3,MountGambier,S,SSE,S,No,No
9.6,24.8,0.0,4.0,12.4,37.0,17.0,30.0,78.0,47.0,1021.3,1020.1,6.0,3.0,17.1,23.4,MountGambier,S,SE,SSW,No,No
11.2,31.3,0.0,4.8,12.7,37.0,19.0,9.0,75.0,22.0,1019.6,1016.1,0.0,3.0,18.0,30.6,MountGambier,S,ENE,N,No,No
17.1,36.7,0.0,9.0,7.6,48.0,15.0,30.0,44.0,13.0,1013.1,1009.9,7.0,6.0,22.4,34.8,MountGambier,N,NE,NNW,No,No
15.7,23.0,0.0,7.8,6.1,44.0,13.0,22.0,74.0,58.0,1015.3,1016.1,7.0,7.0,18.3,20.6,MountGambier,S,SW,S,No,No
13.3,26.0,0.0,1.8,8.7,41.0,19.0,13.0,77.0,49.0,1018.6,1017.0,8.0,1.0,17.0,24.4,MountGambier,SSE,SSE,S,No,No
11.7,30.2,0.0,4.0,10.5,33.0,15.0,20.0,70.0,35.0,1017.8,1014.2,4.0,7.0,19.0,29.3,MountGambier,S,E,S,No,No
14.9,31.2,0.0,6.6,10.9,46.0,13.0,31.0,84.0,43.0,1014.8,1012.8,5.0,3.0,19.5,27.4,MountGambier,S,SSE,S,No,No
16.9,22.7,0.0,7.2,3.8,50.0,28.0,33.0,73.0,70.0,1016.5,1016.4,7.0,7.0,18.8,19.4,MountGambier,SSE,SSE,SSE,No,No
10.8,23.8,0.0,4.6,11.3,46.0,19.0,30.0,55.0,47.0,1018.3,1016.4,7.0,7.0,17.5,22.0,MountGambier,S,SE,S,No,No
11.7,26.6,0.0,4.6,11.3,37.0,15.0,13.0,73.0,48.0,1018.0,1015.7,2.0,5.0,18.2,24.4,MountGambier,SSW,SE,S,No,No
10.4,25.6,0.0,5.4,11.6,31.0,11.0,13.0,67.0,39.0,1020.2,1019.8,6.0,1.0,17.8,24.5,MountGambier,SSW,SSW,SSE,No,No
8.0,39.2,0.0,4.0,12.3,48.0,13.0,19.0,68.0,10.0,1018.2,1015.0,0.0,1.0,17.9,38.9,MountGambier,NNW,NNE,NNW,No,No
17.9,40.1,0.0,11.4,12.0,48.0,22.0,22.0,22.0,13.0,1013.8,1010.6,0.0,1.0,29.8,39.1,MountGambier,NW,N,NNE,No,No
24.7,33.9,0.0,16.4,7.0,56.0,35.0,7.0,33.0,39.0,1007.8,1007.1,5.0,7.0,29.5,29.0,MountGambier,NNW,N,WSW,No,No
17.9,24.4,0.0,6.6,3.1,31.0,0.0,15.0,76.0,51.0,1012.8,1012.7,7.0,7.0,18.9,20.9,MountGambier,SSE,N,S,No,No
11.8,24.5,0.0,4.0,10.4,46.0,22.0,30.0,65.0,44.0,1016.8,1015.9,2.0,5.0,17.5,22.0,MountGambier,SSE,S,S,No,No
11.8,18.8,0.0,4.0,0.0,41.0,22.0,28.0,66.0,59.0,1017.7,1014.6,7.0,8.0,15.3,17.9,MountGambier,SSE,SSE,SSE,No,Yes
15.3,21.9,1.4,1.4,6.3,72.0,28.0,44.0,96.0,64.0,1011.8,1012.9,8.0,7.0,15.7,20.5,MountGambier,SSE,SSE,SSE,Yes,No
13.4,25.1,0.2,3.6,4.7,39.0,20.0,31.0,75.0,35.0,1015.2,1012.1,6.0,8.0,17.1,22.4,MountGambier,W,SE,ESE,No,Yes
14.7,18.2,2.0,6.2,0.0,33.0,19.0,17.0,85.0,93.0,1009.8,1007.2,8.0,8.0,15.9,16.7,MountGambier,ENE,E,NE,Yes,Yes
15.4,22.4,3.8,1.2,8.6,54.0,22.0,39.0,91.0,53.0,1009.4,1010.3,8.0,4.0,16.8,20.8,MountGambier,W,NW,W,Yes,Yes
12.7,21.8,2.2,5.8,3.2,39.0,13.0,19.0,74.0,52.0,1020.3,1021.4,7.0,7.0,16.1,19.3,MountGambier,WSW,SW,SW,Yes,No
8.5,21.9,0.4,2.4,6.6,46.0,9.0,31.0,94.0,54.0,1024.8,1025.1,7.0,6.0,13.7,19.8,MountGambier,SSE,W,SSE,No,No
9.5,25.2,0.4,2.6,11.3,50.0,19.0,26.0,68.0,29.0,1028.4,1024.8,1.0,1.0,16.3,24.5,MountGambier,E,SE,E,No,No
10.7,26.3,0.0,8.0,11.0,41.0,26.0,30.0,67.0,35.0,1020.9,1017.2,0.0,2.0,17.4,24.6,MountGambier,SSW,E,SSW,No,No
6.7,24.2,0.0,4.0,7.9,46.0,7.0,28.0,81.0,51.0,1014.2,1013.7,6.0,6.0,15.1,21.5,MountGambier,W,NNW,W,No,No
8.8,22.6,0.0,7.4,8.2,35.0,4.0,22.0,67.0,40.0,1019.7,1019.0,7.0,2.0,14.7,21.3,MountGambier,S,SSW,SSW,No,No
4.5,22.3,0.0,2.2,6.1,33.0,2.0,20.0,78.0,36.0,1020.7,1019.7,7.0,7.0,11.7,21.3,MountGambier,S,WNW,SSW,No,No
6.8,26.4,0.0,4.0,10.9,33.0,9.0,9.0,73.0,30.0,1021.3,1017.6,1.0,0.0,13.8,24.5,MountGambier,S,ESE,S,No,No
10.1,34.2,0.0,4.4,8.4,41.0,19.0,20.0,52.0,14.0,1015.1,1011.1,7.0,7.0,17.8,32.4,MountGambier,NNW,NNE,NNW,No,No
15.9,34.8,0.0,9.4,8.7,76.0,24.0,39.0,32.0,14.0,1010.3,1006.3,7.0,6.0,22.1,32.9,MountGambier,WNW,NNE,NNE,No,Yes
16.6,25.4,8.8,7.8,8.5,56.0,15.0,39.0,94.0,41.0,1005.6,1003.6,8.0,6.0,17.1,24.4,MountGambier,NNW,NNW,NNW,Yes,Yes
15.1,20.5,1.6,4.4,8.5,43.0,19.0,24.0,91.0,45.0,1010.1,1012.7,8.0,7.0,16.7,20.1,MountGambier,WSW,W,SW,Yes,No
9.7,22.6,0.4,3.6,8.5,35.0,9.0,19.0,73.0,43.0,1020.7,1020.6,1.0,1.0,15.1,21.2,MountGambier,SSW,SW,S,No,No
14.3,25.6,0.0,3.6,9.2,35.0,17.0,13.0,71.0,40.0,1025.8,1022.6,7.0,5.0,17.1,23.5,MountGambier,SE,SE,SSE,No,No
10.2,30.5,0.0,6.2,10.7,48.0,20.0,30.0,72.0,25.0,1020.6,1015.7,1.0,1.0,17.0,29.0,MountGambier,N,NNE,NNE,No,No
17.0,33.7,0.0,9.6,9.3,67.0,26.0,33.0,51.0,25.0,1009.3,1003.2,6.0,3.0,21.2,32.5,MountGambier,N,NNE,N,No,Yes
10.2,18.4,16.0,9.8,9.4,54.0,31.0,31.0,86.0,54.0,1009.6,1011.3,7.0,5.0,10.2,16.6,MountGambier,WSW,W,SW,Yes,No
8.3,17.3,1.0,4.0,4.0,46.0,15.0,28.0,74.0,64.0,1012.0,1008.9,6.0,7.0,12.5,15.6,MountGambier,W,NW,WNW,No,Yes
9.8,16.2,7.4,1.0,6.3,65.0,24.0,22.0,61.0,81.0,1009.6,1010.6,6.0,8.0,11.9,13.1,MountGambier,W,WSW,WSW,Yes,Yes
10.5,18.2,4.0,1.8,6.2,41.0,11.0,19.0,96.0,55.0,1016.6,1018.4,8.0,7.0,13.6,17.7,MountGambier,W,SW,SSW,Yes,No
10.3,18.2,0.2,3.2,2.0,24.0,6.0,7.0,78.0,57.0,1024.4,1022.9,6.0,7.0,14.0,17.6,MountGambier,SSE,SSE,SE,No,No
5.3,21.0,0.0,1.2,7.7,31.0,11.0,9.0,93.0,43.0,1024.2,1022.2,7.0,7.0,13.0,19.8,MountGambier,S,NNE,S,No,No
7.9,19.9,0.0,2.4,2.4,28.0,13.0,15.0,91.0,47.0,1025.0,1022.7,7.0,7.0,12.1,19.0,MountGambier,ESE,ESE,ESE,No,No
8.6,26.3,0.0,3.4,9.6,30.0,11.0,15.0,85.0,35.0,1020.4,1017.1,1.0,2.0,12.9,25.2,MountGambier,W,NE,WSW,No,No
6.6,25.9,0.0,4.0,10.7,28.0,0.0,7.0,93.0,38.0,1019.3,1016.5,3.0,4.0,13.9,25.0,MountGambier,S,N,N,No,No
8.8,26.8,0.0,2.4,7.2,33.0,4.0,20.0,87.0,41.0,1014.5,1011.3,1.0,8.0,14.6,25.9,MountGambier,N,NE,NNW,No,No
14.6,21.2,0.0,7.0,8.1,50.0,20.0,30.0,65.0,46.0,1013.5,1014.9,6.0,4.0,16.7,19.8,MountGambier,W,W,WSW,No,No
9.4,22.0,0.2,3.6,6.8,28.0,11.0,11.0,69.0,42.0,1020.1,1017.2,7.0,6.0,16.6,21.1,MountGambier,S,NNW,WSW,No,No
8.5,28.5,0.0,3.8,6.6,50.0,30.0,20.0,45.0,30.0,1011.7,1008.0,5.0,7.0,18.5,27.6,MountGambier,N,NNE,NNW,No,No
